# VETOR DIMENSÃO 10^5 = 100.000
# Intervalo : Encontrados	T Sequencial (em s)		#Thread Principal	  #T Concorrente (em s)	    #nº Threads		#Ganho
[0.00,99999.00]:50000           0.000933                        1                               0.000959                4               0.973326
[175.00,22300.00]:11063         0.000904                        1                               0.001053                4               0.857844
[17000.00,20000.00]:1501        0.000888                        1                               0.000978                4               0.907620
[9999.00,100000.00]:45001       0.000927                        1                               0.001063                4               0.871753
[99999.00,100000.00]:1          0.000835                        1                               0.000902                4               0.926413
